Name,Stars,Review
Hady Mohamed,1,"Worst experience ever, as its not my first time to order but this time the order was late and extremly bad poor packaging and i got my wings out of the pack and all the sauces threw up, fries over the wings like a dog is gonna eat it. If you continue..."
Youssef,5,Amazing
Mansour Nagib,5,اكل تحفة بجد كل حاجة حلوة جربت كل حاجة عندكم ليها طعم مختلف ❤️
salma omar,2,Order came on time but other than that terrible food!! The cheese is very rotten and the chicken tastes horrible!! DONT RECOMMEND IT AT ALL
Deena Wagieh Abu Elnaga,3,courier service is not a professional
Wagih El Gezery,2,"The shrooms is OK but the beef patty tasted average. As for the birdie, the chicken edges is extremely crispy, like hurt your mouth crispy. I don't recommend it at all. My main issue is with the delivery fee, 50 egp delivery fee in the same area is..."
Alaa Mohssen Nassef,2,"The food is really great, but the delivery service is awful. First of all, none of the sandwiches was marked, so it was really hard to know which sandwich is which without opening them up. Secondly, the delivery came team and a half hours after the o..."
anas,5,الاكل كان تحفه والاجنحة كانت تحفه بس ال بافلوا ساندوتش كان مش قد كده
Omar El Ghobary,3,Waffle Fries oily and burger patty needs more flavor loved the Buffalo wings didn’t like the sweet chili wings too sweet. But overall experience is good
Heidi Fawzy,2,Sandwich was so Greasy dipped in oil
Duaa Al Banawy,1,الأكل كان بايظ و جاب تسمم
nada,1,"A very very bad experience, the wings were disgusting!"
Abdallah Gomaa,5,Nn
Rania fouad,5,"Beyond amazing food! The portions were HUGE, the food was flaming hot, and the taste was delicious! Will absolutely try the rest of the menu soon!"
Youssef,5,Excellent
Rania EL Shorbagy,1,The worst time I receive an order like that
Amatullaah Armand,1,"The portions and sizes were very small. No value for the money. The price on Elmenu was different from the price from the restaurant. The driver was impatient while saughting out the price of the check. We opened the bag, just horrible. 👎👎👎👎👎👎"
Ali Amr,4,overpriced
Omar Salama,5,Burger is perfect...........................
Anas Albaz,5,The food didn’t come cold
Khaled Alaaeldin Hassan,1,الاكل وصل بعد ساعه و كان بارد جدا و البرجر سيء
Tarek Sherif,1,The order never came and noone tried to contact me…it was my first and for sure i will never try them again
Menna Fathy,1,اجنحه الدجاج كانت كلها دم و كانت غير مستويه و كان طعمها زفر و مقرف و الوافل تشيزي فرايز كان طعمها مقرف و كانت مره اكنها بايظه و الصوص كان مكتل كان في ماده زي النشا او دقيق مش عارفه و كان الصوص جايلي حبه صغيره جداً حرفياً كل الاكل اترمي في الزباله و ا...
Mostafa M,1,It took them 3 hours to deliver the order and no surprise the food was cold and I threw the wings in trash.
serag,5,Good
Ahmed Saoud Al Assar,5,Driver was very professional and got my food exactly on time.
Habiba Asadia,3,"Wrong order, I ordered one Shroom and one smoky but got two Smokey burgers"
Nour Hossam Farouk,1,"Order was not delievrrd at all , awful customer service , never again"
Bahaa Hossam,2,not horrible but definitely overpriced
Don Omar,1,Ass
Moe Ibrahim,3,I ordered buffalo sauce but did not arrive
Nashwa Tantawy,3,الطعم مش اد كدة
Salma Gharib,1,"I've waited over 2 hours for my order to be delievered. I received an ncomplete meal, honestly its not worth the wait. I can't believe such a meal would take that long. I'll never order again!"
Diana George,5,I tried both vegan burgers and they had an amazing taste and also the delivery was really fast. amazing experience keep it up
Mona Adel,1,"My soda was spilled all over the bottom of the bag of the food, which I had to pay for it even though there was nothing left to drink. They send the wrong fries every single time"
User,5,Honestly one of the best experiences I have had good portions with amazing taste and smokiness of smashed burgers the wings was really good too and the prices are relatively reasonable
Sara Samy,4,Before time and food was v delicious wings is woow
Abdallah Gomaa,5,Nn
Mohamed El Naggar,3,The order came late and they got it wrong and the fries portion was so little
Shada Riad ElHamshary,4,"food was warm and portions are good, one of the best chicken wings"
Amr Assaad,5,Best wings in town 👍 burgers are very good
Nancy,3,The delivery man was so professional and respectful
Abd El-Rahman El-syeoufy,1,Too greasy
Mohamed Ehab,5,Perfect
Mohamed Ehab,5,Perfect restaurant.. all is perfect!!! Thank you so much
Marwa Hersi,1,It’s tasted like vinegar
MaRio MaGdy,5,Great taste . And actually looks clean. .....................
Nour,5,Everything was perfect and the food was warm but they forgot to put in my beverage (sprite) so make sure to put it in the comments.
Habiba Khaled,5,الاكل تحفه حرفيا و طازج و سخن و حجمه حلو اوي 😍😍😍
Salma Amer Hegazy,4,It was good but there was something wrong with the chicken’s edges
Islam Hossam,5,Best burger and wings in Town ! Must try shrooms burger and munch wings End it all with Cotton Candy milkshake !
Seif Magdy,5,افجر مطعم في مصر الاكل جامد اوي و ال milk shake ملوش حل
Islam Hossam,5,"Best burgers in town. Try the shrooms burger, Munch wings and cotton candy milkshake !"
Mona Adel,3,"The Buffalo chicken sandwich was so big and the taste was good, but the food was cold. The chili cheese fries needed more chili barely had any on it.. Overall the flavor was good, but if it was fresh I’m sure it would be tastier"
