Name,Stars,Review
Mohammed Ahmed,1,ضايفين حاجات زيادة علي الاوردر وحسبوها في السعر عشان ادفع زيادة تجربة مش لطيفة وادارة المطعم زي الزفت
Shady Ibrahim,1,لغيت الاوردار لانه اتأخر ٣ ساعات واسلوب مش كويس في التعامل وهتبقى اخر مره للتعامل معاكم
Hadeer Embaby,1,مكنش حلو خالص
Amr Kamal,1,سيء جدا
Asoo Soo,1,لاول مره اشوف بسطرمه بالكفر بتاعها كانت مش مخليه وخلتنى رميت الكريب للاسف
سعيد غزال,2,بارد
عبدالله سويلم,4,بيوصل متاخر شويه
عمر الحويطات,1,الاكل بارد
Mohamed Gamal,5,الاكل حلو بس وصل بارد
Ahmed Magdy,1,الاكل طعمه سئ جدا وبارد والكوكاكولا موصلتش ولما تواصلت مع الدعم قالولي هنبعتها ومحدش بعت حاجة
Dr Farida Moustafa,5,very good food
Michael Demian,5,good
Mohamed Shehata,4,80 min delivery is too long
Bassma,2,الاوردر اتاخر والاكل كان بارد جدا
soha mohamed,1,فريق المتابعه
Salma Asem,5,الاكل حلو جدا بس الزيت كان كتير
Neveen Nagy,1,الريزو مش حلو نهائيا او طلبكم جاي خاطئ عبارة عن رزو كرسبي فقط
Nouran Mahmoud,5,الاكل جامد
Ahmed Zakaria,2,تم تجاهل ملاحظاتي والطعام ليس حاراً والثومية غير حارة وكذلك الطعام
ام عمادالدين وائل,1,عيش الشاورما ناشف والارز غير طازج والاكل بارد وسئ جدا
Hesham Soliman,4,الطلب كان ناقص أدوات الطعام(ملاعق و مناديل)
Aya Younes,4,العيش كان ناشف و الحشو قليل
Menna Ahmed,2,الفته جاتلي بايته ومش زي كل مره خالص سندوتش البطاطس جاي اوردر صح واوردر لا دا اول مره اكتبلكو ريفيو مش حلو للاسف باقي الاكل كان حلو
mis shimaa Mohamed,1,طعم التنين كرسبي سوبريم اللي هو ب90 كان وحش جدا جدا من غير اي صوص وناشف ووصل بارد تجربة سيئه جدا بجد
Entesar Mahmoud,1,الاكل بارد
YOUSSEF AHMED,1,سىء جدا جدا السندوتشات الكرسبى وحسه اوى والفراخ كانت غامقه اوى من من جوة
Mahmoud,5,ممتاز
Gehad Ibrahim,3,الاكل بارد
Karim Sherif,1,البطاطس غير صالحة للاستهلاك الآدمي
Gyhan Zaki,5,♥️♥️♥️جامد
YOUSSEF AHMED,2,الاكل بارد والاستربس مش سبايسي خالص
nino,5,Good
Zekra Mohamed emam,4,المطعم كلمني بيعرف المكان فين وأنا محدده المكان أصلا
Gygy Mohamed,1,الاكل جاه طعمه سيء ومحروق مش زي فرع سموحه خالص
الأزهار الحزينة,5,ممتاز
Shady Lotfy,1,The garlic dip was expired
Huda Aboubakr,4,food was not hot
Doaa,1,الساندوتش كان طعمه مش كويس والعيش مش طازه وانا يشترى منكم على طول بس المره دى السندوتشات مكانتش كويسه
Noor Sayd,1,الاوردر موصلش المطعم ومستلمتهوش
Mazen Ibrahim,1,وقت التوصيل اتأخر جدا و الأكل جي بارد و دي تاني مره نفس المشكله الوقت و الأكل بارررد و الطيار بيقولي انا بقالي ربع ساعه واقف تحت العماره وهو مكملش خمس دقايق و انا شايفه بعنيه من البلكونه و يقولي ليه مستنتنيش تحت المفرود هو اللي يطلعلي و يديني الأوردر
Mohammed Ahmed,1,ضايفين حاجات زيادة علي الاوردر وحسبوها في السعر عشان ادفع زيادة تجربة مش لطيفة وادارة المطعم زي الزفت
Shady Ibrahim,1,لغيت الاوردار لانه اتأخر ٣ ساعات واسلوب مش كويس في التعامل وهتبقى اخر مره للتعامل معاكم
Hadeer Embaby,1,مكنش حلو خالص
Amr Kamal,1,سيء جدا
Asoo Soo,1,لاول مره اشوف بسطرمه بالكفر بتاعها كانت مش مخليه وخلتنى رميت الكريب للاسف
سعيد غزال,2,بارد
عبدالله سويلم,4,بيوصل متاخر شويه
عمر الحويطات,1,الاكل بارد
Mohamed Gamal,5,الاكل حلو بس وصل بارد
Ahmed Magdy,1,الاكل طعمه سئ جدا وبارد والكوكاكولا موصلتش ولما تواصلت مع الدعم قالولي هنبعتها ومحدش بعت حاجة
Dr Farida Moustafa,5,very good food
Michael Demian,5,good
Mohamed Shehata,4,80 min delivery is too long
Bassma,2,الاوردر اتاخر والاكل كان بارد جدا
soha mohamed,1,فريق المتابعه
Salma Asem,5,الاكل حلو جدا بس الزيت كان كتير
Neveen Nagy,1,الريزو مش حلو نهائيا او طلبكم جاي خاطئ عبارة عن رزو كرسبي فقط
Nouran Mahmoud,5,الاكل جامد
Ahmed Zakaria,2,تم تجاهل ملاحظاتي والطعام ليس حاراً والثومية غير حارة وكذلك الطعام
ام عمادالدين وائل,1,عيش الشاورما ناشف والارز غير طازج والاكل بارد وسئ جدا
Hesham Soliman,4,الطلب كان ناقص أدوات الطعام(ملاعق و مناديل)
Aya Younes,4,العيش كان ناشف و الحشو قليل
Menna Ahmed,2,الفته جاتلي بايته ومش زي كل مره خالص سندوتش البطاطس جاي اوردر صح واوردر لا دا اول مره اكتبلكو ريفيو مش حلو للاسف باقي الاكل كان حلو
mis shimaa Mohamed,1,طعم التنين كرسبي سوبريم اللي هو ب90 كان وحش جدا جدا من غير اي صوص وناشف ووصل بارد تجربة سيئه جدا بجد
Entesar Mahmoud,1,الاكل بارد
YOUSSEF AHMED,1,سىء جدا جدا السندوتشات الكرسبى وحسه اوى والفراخ كانت غامقه اوى من من جوة
Mahmoud,5,ممتاز
Gehad Ibrahim,3,الاكل بارد
Karim Sherif,1,البطاطس غير صالحة للاستهلاك الآدمي
Gyhan Zaki,5,♥️♥️♥️جامد
YOUSSEF AHMED,2,الاكل بارد والاستربس مش سبايسي خالص
nino,5,Good
Zekra Mohamed emam,4,المطعم كلمني بيعرف المكان فين وأنا محدده المكان أصلا
Gygy Mohamed,1,الاكل جاه طعمه سيء ومحروق مش زي فرع سموحه خالص
الأزهار الحزينة,5,ممتاز
Shady Lotfy,1,The garlic dip was expired
Huda Aboubakr,4,food was not hot
Doaa,1,الساندوتش كان طعمه مش كويس والعيش مش طازه وانا يشترى منكم على طول بس المره دى السندوتشات مكانتش كويسه
Noor Sayd,1,الاوردر موصلش المطعم ومستلمتهوش
Mazen Ibrahim,1,وقت التوصيل اتأخر جدا و الأكل جي بارد و دي تاني مره نفس المشكله الوقت و الأكل بارررد و الطيار بيقولي انا بقالي ربع ساعه واقف تحت العماره وهو مكملش خمس دقايق و انا شايفه بعنيه من البلكونه و يقولي ليه مستنتنيش تحت المفرود هو اللي يطلعلي و يديني الأوردر
Mohammed Ahmed,1,ضايفين حاجات زيادة علي الاوردر وحسبوها في السعر عشان ادفع زيادة تجربة مش لطيفة وادارة المطعم زي الزفت
Shady Ibrahim,1,لغيت الاوردار لانه اتأخر ٣ ساعات واسلوب مش كويس في التعامل وهتبقى اخر مره للتعامل معاكم
Hadeer Embaby,1,مكنش حلو خالص
Amr Kamal,1,سيء جدا
Asoo Soo,1,لاول مره اشوف بسطرمه بالكفر بتاعها كانت مش مخليه وخلتنى رميت الكريب للاسف
سعيد غزال,2,بارد
عبدالله سويلم,4,بيوصل متاخر شويه
عمر الحويطات,1,الاكل بارد
Mohamed Gamal,5,الاكل حلو بس وصل بارد
Ahmed Magdy,1,الاكل طعمه سئ جدا وبارد والكوكاكولا موصلتش ولما تواصلت مع الدعم قالولي هنبعتها ومحدش بعت حاجة
Dr Farida Moustafa,5,very good food
Michael Demian,5,good
Mohamed Shehata,4,80 min delivery is too long
Bassma,2,الاوردر اتاخر والاكل كان بارد جدا
soha mohamed,1,فريق المتابعه
Salma Asem,5,الاكل حلو جدا بس الزيت كان كتير
Neveen Nagy,1,الريزو مش حلو نهائيا او طلبكم جاي خاطئ عبارة عن رزو كرسبي فقط
Nouran Mahmoud,5,الاكل جامد
Ahmed Zakaria,2,تم تجاهل ملاحظاتي والطعام ليس حاراً والثومية غير حارة وكذلك الطعام
ام عمادالدين وائل,1,عيش الشاورما ناشف والارز غير طازج والاكل بارد وسئ جدا
Hesham Soliman,4,الطلب كان ناقص أدوات الطعام(ملاعق و مناديل)
Aya Younes,4,العيش كان ناشف و الحشو قليل
Menna Ahmed,2,الفته جاتلي بايته ومش زي كل مره خالص سندوتش البطاطس جاي اوردر صح واوردر لا دا اول مره اكتبلكو ريفيو مش حلو للاسف باقي الاكل كان حلو
mis shimaa Mohamed,1,طعم التنين كرسبي سوبريم اللي هو ب90 كان وحش جدا جدا من غير اي صوص وناشف ووصل بارد تجربة سيئه جدا بجد
Entesar Mahmoud,1,الاكل بارد
YOUSSEF AHMED,1,سىء جدا جدا السندوتشات الكرسبى وحسه اوى والفراخ كانت غامقه اوى من من جوة
Mahmoud,5,ممتاز
Gehad Ibrahim,3,الاكل بارد
Karim Sherif,1,البطاطس غير صالحة للاستهلاك الآدمي
Gyhan Zaki,5,♥️♥️♥️جامد
YOUSSEF AHMED,2,الاكل بارد والاستربس مش سبايسي خالص
nino,5,Good
Zekra Mohamed emam,4,المطعم كلمني بيعرف المكان فين وأنا محدده المكان أصلا
Gygy Mohamed,1,الاكل جاه طعمه سيء ومحروق مش زي فرع سموحه خالص
الأزهار الحزينة,5,ممتاز
Shady Lotfy,1,The garlic dip was expired
Huda Aboubakr,4,food was not hot
Doaa,1,الساندوتش كان طعمه مش كويس والعيش مش طازه وانا يشترى منكم على طول بس المره دى السندوتشات مكانتش كويسه
Noor Sayd,1,الاوردر موصلش المطعم ومستلمتهوش
Mazen Ibrahim,1,وقت التوصيل اتأخر جدا و الأكل جي بارد و دي تاني مره نفس المشكله الوقت و الأكل بارررد و الطيار بيقولي انا بقالي ربع ساعه واقف تحت العماره وهو مكملش خمس دقايق و انا شايفه بعنيه من البلكونه و يقولي ليه مستنتنيش تحت المفرود هو اللي يطلعلي و يديني الأوردر
Hossam Adel,5,الاكل جامد فشخ يا باشا
فاطمة مرزوق,5,المندوب محترم جداااا وسريع والاوردر وصل قبل الوقت المحدد والعروض ممتازة
ام فريدة روحي,1,معجن
malak,1,الكرب كان فاضي حرفيا مفهوش شكلاته لحسه شكلاته و الكرب طعمو وحش جدا التركيه بيظه تقريبا في حاحه غلط في الصوص
Hannan Elshazly,1,وحششششششش اوي
Manar Ahmed,3,3 ساعات عشان يوصل الأوردر
Ahmed Roshdy,3,تأخير الطلب
Mohamed,3,بدرى وبارد
Merna Adam,5,شاورما الفراخ كانت بارد جدا
محمد مصطفى,5,يا ريت يبقى في توصيل لحي الفيلا ت على الطريق الدائري بدل ما اروح لسموحه علشان اطلب
محمود محمد,3,كويس مش وحش اوي حلو بس أحيان قليله بيوصلي بارد واحيانا بيوصلي سخن
Peter,1,There was a hair in the food
Ma Ro Îbråhím,1,ازيد من ساعتين و الاوردر موصلش
Dalia samy112000,5,excellent
Shrouk Mahmoud,1,تجربة سيئة جداااا
Muhamad Mamdouh,1,A
Cand An,3,الاكل باااااارد والبطاطس كلها زيت
Mahmoud,1,الاكل وحش اوي
مينا فايز,1,الاكل بارد جداا والسعر غالى والأكل نفسه طعمه مش حلو
Ayat M ELsayed,4,الاكل حلو لكن للآسف وصل بارد
Salma Emad,3,الاكل وصل بارد جدا
Mohamed Zekry,4,السندوتش فاضى مش زى الاول
hanamahdy,5,الديلفري ذوق جدا
Asmaa Mamdoh,4,مده التوصيل طويله كتير ٨٠ دقيقه
Hady Mohamed,1,الطعام بارد ومتاخر 2ساعه الاوردر . اخر مرة اكل من عنده سيء سيء سيء الي ابعد الحدود
Omar Mukhtar,1,i have waited for too long
Mostafa Abbas,1,الاوردر جه علي عنوان غلط والدليفري اتصل بيا قالي جاي عالعنوان الجديد وفي الاخر مجاش واتصلت بيه كتير مردش وفي الاخر رد وقالي رجعته تاني وهحولك علي الكول سنتر مطعم سيئ جدا وقلة ذوق مش ممكن
Rana Yousry,1,الاورد جاى غلط وبقالي اكتر من ساعه متغيرش
Abeer Adel Fouad,1,الاكل سيء جدا جدا عملي شبه تسمم من ساعة ما اكلت اسهال وتقطيع في البطن
Mohammad Alwasmi,1,تاخر جدا ومافيش تواصل من المطعم رغم انو اتصلت اكثر من مرة ومافي رد
Ahmed,1,٣ سندوتشات شاورما خده ساعتين ونص علشان يوصله وانا مش بعيد عن الفرع و اكلم الدعم يقولى انت عامل اوردر الساعه 10:10 و انا طالب من 09:27 و بيكلمنى بقرف علشان بقوله مينفعش كده .. الصراحه انا مش طالب منهم تانى و انا كنت طالب اكل للعيله ف العيد واحرجونى مع...
MohameD ShaaBan,1,الاكل لسة موصلش
Eemy Mobark,3,الاكل متاخر وبارد جدا
Asmaa Ali,4,المشكلة بس فى التاخير لاكن الطعم جميل
Bebo El5ateb,1,تا
Khaled Reda,1,بنتواصل مع خدمة العملاء بيقفله السكه ومش بيوصلونه لاي حاجه حاجه في منتها قلت الادب
Shimaa Eid,2,الاكل مش. سخن خالص والتوصيل متاخر
Nada Ahmed,1,الاوردر بقاله ساعتين ولية موصلش
Hossam M. Elmaghrby,4,سرعة التوصيل بطيئة
Emy Mohammad,5,جميل جدا
Mohammed Ahmed,1,ضايفين حاجات زيادة علي الاوردر وحسبوها في السعر عشان ادفع زيادة تجربة مش لطيفة وادارة المطعم زي الزفت
Shady Ibrahim,1,لغيت الاوردار لانه اتأخر ٣ ساعات واسلوب مش كويس في التعامل وهتبقى اخر مره للتعامل معاكم
Hadeer Embaby,1,مكنش حلو خالص
Amr Kamal,1,سيء جدا
Asoo Soo,1,لاول مره اشوف بسطرمه بالكفر بتاعها كانت مش مخليه وخلتنى رميت الكريب للاسف
سعيد غزال,2,بارد
عبدالله سويلم,4,بيوصل متاخر شويه
عمر الحويطات,1,الاكل بارد
Mohamed Gamal,5,الاكل حلو بس وصل بارد
Ahmed Magdy,1,الاكل طعمه سئ جدا وبارد والكوكاكولا موصلتش ولما تواصلت مع الدعم قالولي هنبعتها ومحدش بعت حاجة
Dr Farida Moustafa,5,very good food
Michael Demian,5,good
Mohamed Shehata,4,80 min delivery is too long
Bassma,2,الاوردر اتاخر والاكل كان بارد جدا
soha mohamed,1,فريق المتابعه
Salma Asem,5,الاكل حلو جدا بس الزيت كان كتير
Neveen Nagy,1,الريزو مش حلو نهائيا او طلبكم جاي خاطئ عبارة عن رزو كرسبي فقط
Nouran Mahmoud,5,الاكل جامد
Ahmed Zakaria,2,تم تجاهل ملاحظاتي والطعام ليس حاراً والثومية غير حارة وكذلك الطعام
ام عمادالدين وائل,1,عيش الشاورما ناشف والارز غير طازج والاكل بارد وسئ جدا
Hossam Adel,5,الاكل جامد فشخ يا باشا
فاطمة مرزوق,5,المندوب محترم جداااا وسريع والاوردر وصل قبل الوقت المحدد والعروض ممتازة
ام فريدة روحي,1,معجن
malak,1,الكرب كان فاضي حرفيا مفهوش شكلاته لحسه شكلاته و الكرب طعمو وحش جدا التركيه بيظه تقريبا في حاحه غلط في الصوص
Hannan Elshazly,1,وحششششششش اوي
Manar Ahmed,3,3 ساعات عشان يوصل الأوردر
Ahmed Roshdy,3,تأخير الطلب
Mohamed,3,بدرى وبارد
Merna Adam,5,شاورما الفراخ كانت بارد جدا
محمد مصطفى,5,يا ريت يبقى في توصيل لحي الفيلا ت على الطريق الدائري بدل ما اروح لسموحه علشان اطلب
محمود محمد,3,كويس مش وحش اوي حلو بس أحيان قليله بيوصلي بارد واحيانا بيوصلي سخن
Peter,1,There was a hair in the food
Ma Ro Îbråhím,1,ازيد من ساعتين و الاوردر موصلش
Dalia samy112000,5,excellent
Shrouk Mahmoud,1,تجربة سيئة جداااا
Muhamad Mamdouh,1,A
Cand An,3,الاكل باااااارد والبطاطس كلها زيت
Mahmoud,1,الاكل وحش اوي
مينا فايز,1,الاكل بارد جداا والسعر غالى والأكل نفسه طعمه مش حلو
Ayat M ELsayed,4,الاكل حلو لكن للآسف وصل بارد
Salma Emad,3,الاكل وصل بارد جدا
Mohamed Zekry,4,السندوتش فاضى مش زى الاول
hanamahdy,5,الديلفري ذوق جدا
Asmaa Mamdoh,4,مده التوصيل طويله كتير ٨٠ دقيقه
Hady Mohamed,1,الطعام بارد ومتاخر 2ساعه الاوردر . اخر مرة اكل من عنده سيء سيء سيء الي ابعد الحدود
Omar Mukhtar,1,i have waited for too long
Mostafa Abbas,1,الاوردر جه علي عنوان غلط والدليفري اتصل بيا قالي جاي عالعنوان الجديد وفي الاخر مجاش واتصلت بيه كتير مردش وفي الاخر رد وقالي رجعته تاني وهحولك علي الكول سنتر مطعم سيئ جدا وقلة ذوق مش ممكن
Rana Yousry,1,الاورد جاى غلط وبقالي اكتر من ساعه متغيرش
Abeer Adel Fouad,1,الاكل سيء جدا جدا عملي شبه تسمم من ساعة ما اكلت اسهال وتقطيع في البطن
Mohammad Alwasmi,1,تاخر جدا ومافيش تواصل من المطعم رغم انو اتصلت اكثر من مرة ومافي رد
Ahmed,1,٣ سندوتشات شاورما خده ساعتين ونص علشان يوصله وانا مش بعيد عن الفرع و اكلم الدعم يقولى انت عامل اوردر الساعه 10:10 و انا طالب من 09:27 و بيكلمنى بقرف علشان بقوله مينفعش كده .. الصراحه انا مش طالب منهم تانى و انا كنت طالب اكل للعيله ف العيد واحرجونى مع...
MohameD ShaaBan,1,الاكل لسة موصلش
Eemy Mobark,3,الاكل متاخر وبارد جدا
Asmaa Ali,4,المشكلة بس فى التاخير لاكن الطعم جميل
Bebo El5ateb,1,تا
Khaled Reda,1,بنتواصل مع خدمة العملاء بيقفله السكه ومش بيوصلونه لاي حاجه حاجه في منتها قلت الادب
Shimaa Eid,2,الاكل مش. سخن خالص والتوصيل متاخر
Nada Ahmed,1,الاوردر بقاله ساعتين ولية موصلش
Hossam M. Elmaghrby,4,سرعة التوصيل بطيئة
Emy Mohammad,5,جميل جدا
Hossam Adel,5,الاكل جامد فشخ يا باشا
فاطمة مرزوق,5,المندوب محترم جداااا وسريع والاوردر وصل قبل الوقت المحدد والعروض ممتازة
ام فريدة روحي,1,معجن
malak,1,الكرب كان فاضي حرفيا مفهوش شكلاته لحسه شكلاته و الكرب طعمو وحش جدا التركيه بيظه تقريبا في حاحه غلط في الصوص
Hannan Elshazly,1,وحششششششش اوي
Manar Ahmed,3,3 ساعات عشان يوصل الأوردر
Ahmed Roshdy,3,تأخير الطلب
Mohamed,3,بدرى وبارد
Merna Adam,5,شاورما الفراخ كانت بارد جدا
محمد مصطفى,5,يا ريت يبقى في توصيل لحي الفيلا ت على الطريق الدائري بدل ما اروح لسموحه علشان اطلب
محمود محمد,3,كويس مش وحش اوي حلو بس أحيان قليله بيوصلي بارد واحيانا بيوصلي سخن
Peter,1,There was a hair in the food
Ma Ro Îbråhím,1,ازيد من ساعتين و الاوردر موصلش
Dalia samy112000,5,excellent
Shrouk Mahmoud,1,تجربة سيئة جداااا
Muhamad Mamdouh,1,A
Cand An,3,الاكل باااااارد والبطاطس كلها زيت
Mahmoud,1,الاكل وحش اوي
مينا فايز,1,الاكل بارد جداا والسعر غالى والأكل نفسه طعمه مش حلو
Ayat M ELsayed,4,الاكل حلو لكن للآسف وصل بارد
Salma Emad,3,الاكل وصل بارد جدا
Mohamed Zekry,4,السندوتش فاضى مش زى الاول
hanamahdy,5,الديلفري ذوق جدا
Asmaa Mamdoh,4,مده التوصيل طويله كتير ٨٠ دقيقه
Hady Mohamed,1,الطعام بارد ومتاخر 2ساعه الاوردر . اخر مرة اكل من عنده سيء سيء سيء الي ابعد الحدود
Omar Mukhtar,1,i have waited for too long
Mostafa Abbas,1,الاوردر جه علي عنوان غلط والدليفري اتصل بيا قالي جاي عالعنوان الجديد وفي الاخر مجاش واتصلت بيه كتير مردش وفي الاخر رد وقالي رجعته تاني وهحولك علي الكول سنتر مطعم سيئ جدا وقلة ذوق مش ممكن
Rana Yousry,1,الاورد جاى غلط وبقالي اكتر من ساعه متغيرش
Abeer Adel Fouad,1,الاكل سيء جدا جدا عملي شبه تسمم من ساعة ما اكلت اسهال وتقطيع في البطن
Mohammad Alwasmi,1,تاخر جدا ومافيش تواصل من المطعم رغم انو اتصلت اكثر من مرة ومافي رد
Ahmed,1,٣ سندوتشات شاورما خده ساعتين ونص علشان يوصله وانا مش بعيد عن الفرع و اكلم الدعم يقولى انت عامل اوردر الساعه 10:10 و انا طالب من 09:27 و بيكلمنى بقرف علشان بقوله مينفعش كده .. الصراحه انا مش طالب منهم تانى و انا كنت طالب اكل للعيله ف العيد واحرجونى مع...
MohameD ShaaBan,1,الاكل لسة موصلش
Eemy Mobark,3,الاكل متاخر وبارد جدا
Asmaa Ali,4,المشكلة بس فى التاخير لاكن الطعم جميل
Bebo El5ateb,1,تا
Khaled Reda,1,بنتواصل مع خدمة العملاء بيقفله السكه ومش بيوصلونه لاي حاجه حاجه في منتها قلت الادب
Shimaa Eid,2,الاكل مش. سخن خالص والتوصيل متاخر
Nada Ahmed,1,الاوردر بقاله ساعتين ولية موصلش
Hossam M. Elmaghrby,4,سرعة التوصيل بطيئة
Emy Mohammad,5,جميل جدا
Hossam Adel,5,الاكل جامد فشخ يا باشا
فاطمة مرزوق,5,المندوب محترم جداااا وسريع والاوردر وصل قبل الوقت المحدد والعروض ممتازة
ام فريدة روحي,1,معجن
malak,1,الكرب كان فاضي حرفيا مفهوش شكلاته لحسه شكلاته و الكرب طعمو وحش جدا التركيه بيظه تقريبا في حاحه غلط في الصوص
Hannan Elshazly,1,وحششششششش اوي
Manar Ahmed,3,3 ساعات عشان يوصل الأوردر
Ahmed Roshdy,3,تأخير الطلب
Mohamed,3,بدرى وبارد
Merna Adam,5,شاورما الفراخ كانت بارد جدا
محمد مصطفى,5,يا ريت يبقى في توصيل لحي الفيلا ت على الطريق الدائري بدل ما اروح لسموحه علشان اطلب
محمود محمد,3,كويس مش وحش اوي حلو بس أحيان قليله بيوصلي بارد واحيانا بيوصلي سخن
Peter,1,There was a hair in the food
Ma Ro Îbråhím,1,ازيد من ساعتين و الاوردر موصلش
Dalia samy112000,5,excellent
Shrouk Mahmoud,1,تجربة سيئة جداااا
Muhamad Mamdouh,1,A
Cand An,3,الاكل باااااارد والبطاطس كلها زيت
Mahmoud,1,الاكل وحش اوي
مينا فايز,1,الاكل بارد جداا والسعر غالى والأكل نفسه طعمه مش حلو
Ayat M ELsayed,4,الاكل حلو لكن للآسف وصل بارد
Salma Emad,3,الاكل وصل بارد جدا
Mohamed Zekry,4,السندوتش فاضى مش زى الاول
hanamahdy,5,الديلفري ذوق جدا
Asmaa Mamdoh,4,مده التوصيل طويله كتير ٨٠ دقيقه
Hady Mohamed,1,الطعام بارد ومتاخر 2ساعه الاوردر . اخر مرة اكل من عنده سيء سيء سيء الي ابعد الحدود
Omar Mukhtar,1,i have waited for too long
Mostafa Abbas,1,الاوردر جه علي عنوان غلط والدليفري اتصل بيا قالي جاي عالعنوان الجديد وفي الاخر مجاش واتصلت بيه كتير مردش وفي الاخر رد وقالي رجعته تاني وهحولك علي الكول سنتر مطعم سيئ جدا وقلة ذوق مش ممكن
Rana Yousry,1,الاورد جاى غلط وبقالي اكتر من ساعه متغيرش
Abeer Adel Fouad,1,الاكل سيء جدا جدا عملي شبه تسمم من ساعة ما اكلت اسهال وتقطيع في البطن
Mohammad Alwasmi,1,تاخر جدا ومافيش تواصل من المطعم رغم انو اتصلت اكثر من مرة ومافي رد
Ahmed,1,٣ سندوتشات شاورما خده ساعتين ونص علشان يوصله وانا مش بعيد عن الفرع و اكلم الدعم يقولى انت عامل اوردر الساعه 10:10 و انا طالب من 09:27 و بيكلمنى بقرف علشان بقوله مينفعش كده .. الصراحه انا مش طالب منهم تانى و انا كنت طالب اكل للعيله ف العيد واحرجونى مع...
MohameD ShaaBan,1,الاكل لسة موصلش
Eemy Mobark,3,الاكل متاخر وبارد جدا
Asmaa Ali,4,المشكلة بس فى التاخير لاكن الطعم جميل
Bebo El5ateb,1,تا
Khaled Reda,1,بنتواصل مع خدمة العملاء بيقفله السكه ومش بيوصلونه لاي حاجه حاجه في منتها قلت الادب
Shimaa Eid,2,الاكل مش. سخن خالص والتوصيل متاخر
Nada Ahmed,1,الاوردر بقاله ساعتين ولية موصلش
Hossam M. Elmaghrby,4,سرعة التوصيل بطيئة
Emy Mohammad,5,جميل جدا
Hossam Adel,5,الاكل جامد فشخ يا باشا
فاطمة مرزوق,5,المندوب محترم جداااا وسريع والاوردر وصل قبل الوقت المحدد والعروض ممتازة
ام فريدة روحي,1,معجن
malak,1,الكرب كان فاضي حرفيا مفهوش شكلاته لحسه شكلاته و الكرب طعمو وحش جدا التركيه بيظه تقريبا في حاحه غلط في الصوص
Hannan Elshazly,1,وحششششششش اوي
Manar Ahmed,3,3 ساعات عشان يوصل الأوردر
Ahmed Roshdy,3,تأخير الطلب
Mohamed,3,بدرى وبارد
Merna Adam,5,شاورما الفراخ كانت بارد جدا
محمد مصطفى,5,يا ريت يبقى في توصيل لحي الفيلا ت على الطريق الدائري بدل ما اروح لسموحه علشان اطلب
محمود محمد,3,كويس مش وحش اوي حلو بس أحيان قليله بيوصلي بارد واحيانا بيوصلي سخن
Peter,1,There was a hair in the food
Ma Ro Îbråhím,1,ازيد من ساعتين و الاوردر موصلش
Dalia samy112000,5,excellent
Shrouk Mahmoud,1,تجربة سيئة جداااا
Muhamad Mamdouh,1,A
Cand An,3,الاكل باااااارد والبطاطس كلها زيت
Mahmoud,1,الاكل وحش اوي
مينا فايز,1,الاكل بارد جداا والسعر غالى والأكل نفسه طعمه مش حلو
Ayat M ELsayed,4,الاكل حلو لكن للآسف وصل بارد
Salma Emad,3,الاكل وصل بارد جدا
Mohamed Zekry,4,السندوتش فاضى مش زى الاول
hanamahdy,5,الديلفري ذوق جدا
Asmaa Mamdoh,4,مده التوصيل طويله كتير ٨٠ دقيقه
Hady Mohamed,1,الطعام بارد ومتاخر 2ساعه الاوردر . اخر مرة اكل من عنده سيء سيء سيء الي ابعد الحدود
Omar Mukhtar,1,i have waited for too long
Mostafa Abbas,1,الاوردر جه علي عنوان غلط والدليفري اتصل بيا قالي جاي عالعنوان الجديد وفي الاخر مجاش واتصلت بيه كتير مردش وفي الاخر رد وقالي رجعته تاني وهحولك علي الكول سنتر مطعم سيئ جدا وقلة ذوق مش ممكن
Rana Yousry,1,الاورد جاى غلط وبقالي اكتر من ساعه متغيرش
Abeer Adel Fouad,1,الاكل سيء جدا جدا عملي شبه تسمم من ساعة ما اكلت اسهال وتقطيع في البطن
Mohammad Alwasmi,1,تاخر جدا ومافيش تواصل من المطعم رغم انو اتصلت اكثر من مرة ومافي رد
Ahmed,1,٣ سندوتشات شاورما خده ساعتين ونص علشان يوصله وانا مش بعيد عن الفرع و اكلم الدعم يقولى انت عامل اوردر الساعه 10:10 و انا طالب من 09:27 و بيكلمنى بقرف علشان بقوله مينفعش كده .. الصراحه انا مش طالب منهم تانى و انا كنت طالب اكل للعيله ف العيد واحرجونى مع...
MohameD ShaaBan,1,الاكل لسة موصلش
Eemy Mobark,3,الاكل متاخر وبارد جدا
Asmaa Ali,4,المشكلة بس فى التاخير لاكن الطعم جميل
Bebo El5ateb,1,تا
Khaled Reda,1,بنتواصل مع خدمة العملاء بيقفله السكه ومش بيوصلونه لاي حاجه حاجه في منتها قلت الادب
Shimaa Eid,2,الاكل مش. سخن خالص والتوصيل متاخر
Nada Ahmed,1,الاوردر بقاله ساعتين ولية موصلش
Hossam M. Elmaghrby,4,سرعة التوصيل بطيئة
Emy Mohammad,5,جميل جدا
Ahmed Atef,1,انا كنت طالب بوكس ابن المعلم وكاتب كومنت عاوز العيش سورى وفى الاخر جيه عيش الثانى مينى فرنساوي وانا مش بحب العيش ده والآخر الاوردر رميته الفلوس دفعتها على الفاضى وكتب شكاوي علشان حد يرجعلى الاوردر او يبدلهولى مفيش حد عبرنى بجد حاجه سيئه جداااا وشكرا
Abdulkareem Faisal,2,الطلب يتاخر بشكل فظيع في الآونة الاخيره
